Country,Date,Cases,Deaths,Recovered,Active,Critical,Tests,Population,Vaccinated
UK,2023-10-23,521,2,743,40,43,75459,9122940,49564
UK,2023-06-25,780,61,81,313,12,97949,18516747,34932
UK,2023-06-24,922,78,791,412,39,73302,10137609,35891
UK,2023-06-21,170,27,772,16,48,94631,19682446,85552
UK,2023-06-20,36,12,907,176,1,42830,12794413,43957
UK,2023-04-24,455,78,12,3,45,90442,19562401,91491
UK,2023-03-07,163,67,915,216,0,22761,3459079,54612
UK,2023-11-08,489,14,720,5,38,9848,2602171,68288
UK,2023-11-17,349,57,580,268,46,14102,8283889,13818
UK,2023-09-30,656,90,657,257,14,86611,8604874,97110
UK,2023-01-18,403,17,513,457,20,85279,1849547,23879
UK,2023-08-14,638,28,601,159,39,66105,19580438,76930
UK,2023-09-03,110,25,104,266,24,42732,11959440,64334
UK,2023-07-25,590,100,148,470,21,98795,19585464,27387
UK,2023-07-16,671,94,133,49,21,59957,2236722,21350
UK,2023-08-07,750,42,446,160,1,66662,1457488,75144
UK,2023-08-26,383,97,317,313,35,15296,16117083,47214
UK,2023-04-17,57,99,12,498,6,15586,17254742,64493
UK,2023-02-07,160,1,599,129,45,60939,15044991,99604
UK,2023-09-23,311,12,984,494,41,63924,8199952,45831
UK,2023-05-18,925,62,728,211,13,64266,1484279,78266
UK,2023-09-02,188,34,443,415,43,23766,4934774,11757
UK,2023-06-25,814,51,114,6,22,76609,15956120,44698
UK,2023-08-25,493,14,149,455,13,85310,1618533,30551
UK,2023-08-24,337,71,183,82,6,43512,2116093,63842
UK,2023-06-06,641,90,874,355,8,28324,5328988,53556
UK,2023-01-28,14,39,614,197,38,99669,14602346,85438
UK,2023-05-01,343,40,439,52,49,34902,11110147,7722
UK,2023-01-23,143,86,946,407,42,37293,1712568,57983
UK,2023-03-13,7,18,541,262,48,91943,14259205,80477
UK,2023-11-24,852,24,866,87,9,30976,9255518,6032
UK,2023-08-22,540,26,620,475,0,65286,7876860,3349
UK,2023-03-24,847,48,748,91,1,93714,1703095,35317
UK,2023-03-26,740,46,647,309,2,18087,8433562,58798
UK,2023-02-19,776,42,863,67,29,74916,3983107,74384
UK,2023-02-07,925,60,567,403,13,17442,10601532,50988
UK,2023-07-15,63,15,308,336,10,29215,8899705,23542
UK,2023-09-01,657,88,984,123,10,83154,5227134,89572
UK,2023-01-22,33,11,972,88,50,4630,9914910,49220
UK,2023-10-15,692,5,325,186,12,71877,9433972,9679
UK,2023-03-03,280,79,720,12,49,60666,3436280,79960
UK,2023-06-21,29,5,272,485,37,46267,12911993,17728
UK,2023-01-30,629,43,413,259,19,14426,6283846,93429
UK,2023-07-02,235,43,493,374,11,77036,19771373,25915
UK,2023-05-08,323,40,291,169,8,90687,7962920,62954
UK,2023-02-21,143,38,72,301,23,33297,1821170,98021
UK,2023-04-14,152,46,535,437,34,35273,9081581,52141
UK,2023-07-29,893,36,511,66,12,41770,18256377,98837
UK,2023-08-05,169,60,836,20,19,2012,19973981,67709
UK,2023-01-18,147,12,175,406,44,14242,17300838,33147
UK,2023-05-08,180,23,867,92,14,14146,11258756,17156
UK,2023-01-30,537,90,249,77,33,9493,19407456,75665
UK,2023-08-10,879,93,401,216,33,16922,1228940,4215
UK,2023-01-03,228,94,99,60,26,57949,10665215,72409
UK,2023-01-10,60,68,490,411,24,19684,17297655,48635
UK,2023-02-01,87,28,545,121,29,92367,13007070,22163
UK,2023-11-21,205,41,762,424,22,80337,14249883,30640
UK,2023-01-12,788,7,528,41,43,72072,13672104,95731
UK,2023-05-22,482,73,867,424,39,6486,4703522,89152
UK,2023-06-20,21,41,319,245,33,1468,16489356,45749
UK,2023-09-29,260,76,288,301,21,75480,14038434,23041
UK,2023-06-04,21,86,827,395,23,80345,7940914,96360
UK,2023-05-12,927,80,787,412,1,89723,19975804,97428
UK,2023-09-08,389,50,451,326,10,70897,13790095,90620
UK,2023-09-23,583,75,742,350,32,85950,16517418,11805
UK,2023-07-16,181,90,825,361,26,83887,11871232,95881
UK,2023-04-29,361,7,596,381,42,92828,1575249,39340
UK,2023-10-11,379,52,672,58,28,32906,6428122,74665
UK,2023-02-12,87,95,125,162,25,83625,6433307,5578
UK,2023-11-22,880,3,155,229,48,78234,13406704,45410
UK,2023-01-30,457,66,504,290,38,68008,19983546,92506
UK,2023-03-19,926,18,632,200,18,88900,1356265,69984
UK,2023-10-25,590,32,95,114,24,20721,14259328,37917
UK,2023-05-27,374,25,103,255,49,36919,12231192,18816
UK,2023-11-22,650,36,972,379,42,97932,2250523,5255
UK,2023-11-07,643,0,228,43,8,33569,17649100,79056
UK,2023-03-19,795,8,416,416,45,36326,9606016,73702
UK,2023-03-31,569,15,458,392,30,31858,1770754,67754
UK,2023-03-24,230,24,116,68,32,35290,12697760,28387
UK,2023-06-25,135,50,879,282,32,26374,2630410,86066
UK,2023-08-13,950,78,225,355,29,94629,6203920,94751
UK,2023-10-11,171,0,592,359,44,72652,12007525,26987
UK,2023-06-18,341,47,291,141,22,82594,18168254,18924
UK,2023-03-06,933,27,523,343,26,54577,10087383,143
UK,2023-11-19,457,79,367,270,33,60520,8320434,64219
UK,2023-11-10,405,81,360,421,8,28111,14816620,53435
UK,2023-06-26,828,75,98,111,6,68394,7995163,3064
UK,2023-10-21,697,84,182,413,15,12797,11380450,3936
UK,2023-04-28,63,51,240,96,32,37484,2997463,57393
UK,2023-11-14,116,26,816,214,37,78463,13577503,41941
UK,2023-06-29,173,19,145,173,33,86083,7140287,94467
UK,2023-07-06,232,71,117,128,39,33944,16513548,97682
UK,2023-08-30,330,81,722,406,0,71192,12596143,85945
UK,2023-11-07,64,89,1000,86,4,77105,3292250,49456
UK,2023-08-08,207,46,568,91,27,4877,2171122,35770
UK,2023-10-21,289,0,21,176,42,19114,19172397,56426
UK,2023-09-12,156,71,434,352,0,40583,13775194,69403
UK,2023-03-11,172,50,337,424,40,54648,8125557,46640
UK,2023-07-01,624,8,346,476,10,29293,18208743,97751
UK,2023-03-29,504,11,644,96,47,50311,17972520,33422
UK,2023-09-13,834,7,122,115,29,9952,13792975,49071
UK,2023-07-29,18,11,678,475,31,56778,1280064,33991
UK,2023-09-03,134,65,782,325,7,39578,7159101,23262
UK,2023-04-16,311,29,493,413,24,60131,18812456,70313
UK,2023-03-24,153,3,169,81,6,82047,2470942,12855
UK,2023-02-22,8,69,365,206,15,21446,3480170,16995
UK,2023-08-21,700,32,965,473,49,81524,17063468,94837
UK,2023-03-12,888,68,562,405,0,35180,17427022,56431
UK,2023-11-03,832,83,881,469,47,6119,9398753,86963
UK,2023-05-31,45,88,405,218,4,30045,15567738,91100
UK,2023-03-12,534,51,170,201,44,92833,8635651,58195
UK,2023-05-11,613,25,280,127,21,65160,16958183,93507
UK,2023-08-23,639,15,885,450,27,20317,11749030,27813
UK,2023-06-20,73,62,539,322,47,69307,16482037,1416
UK,2023-08-06,165,17,153,2,7,23531,13018355,93368
UK,2023-10-02,990,19,109,289,36,23534,10283704,63447
UK,2023-08-23,259,58,751,207,29,2678,2798038,11835
UK,2023-04-25,994,1,374,131,46,14621,3504498,85368
UK,2023-01-26,350,35,319,246,12,94910,3555754,30365
UK,2023-07-20,228,65,489,492,6,39171,2577683,63360
UK,2023-11-06,847,90,389,314,41,22558,6457432,22600
UK,2023-10-05,767,88,507,434,6,90932,8763671,92399
UK,2023-02-15,508,52,540,81,36,61610,3401426,15288
UK,2023-07-04,426,77,900,216,32,99860,8016266,52191
UK,2023-06-04,907,66,864,281,48,22930,3365927,45528
UK,2023-09-20,446,70,7,407,43,6150,13052943,90160
UK,2023-04-25,540,44,753,290,30,82512,8149031,74205
UK,2023-03-03,527,99,464,409,29,46423,16602507,99802
UK,2023-09-24,441,10,380,208,41,72004,14326445,56567
UK,2023-10-27,532,95,246,262,21,80957,11459167,81349
UK,2023-02-13,308,56,913,461,35,71298,5980239,88046
UK,2023-05-22,981,50,740,478,29,80286,16212106,81498
UK,2023-08-16,916,79,998,310,12,12710,6280565,71942
UK,2023-03-21,677,1,106,162,38,29936,2971962,88123
UK,2023-05-28,98,60,0,449,25,19980,7574584,61726
UK,2023-05-13,437,99,915,344,44,27908,3481983,66979
UK,2023-09-30,307,65,887,116,33,8147,12546235,28491
UK,2023-06-27,553,0,367,175,31,55706,19057307,97042
UK,2023-05-28,492,43,151,416,30,17885,4463332,63388
UK,2023-09-29,354,24,716,418,41,81677,14823745,24682
UK,2023-07-12,210,63,949,233,42,86820,14278707,6533
UK,2023-10-03,50,18,928,130,45,45579,6960872,16860
UK,2023-06-07,160,80,10,413,29,10970,8694977,90044
UK,2023-06-19,652,6,966,428,38,49840,16973121,7403
UK,2023-07-25,316,69,355,133,5,53354,3272459,45566
UK,2023-03-21,699,33,788,166,10,68493,16124919,75863
UK,2023-04-30,357,79,193,273,47,99606,17126080,22142
UK,2023-05-29,823,82,630,120,30,95625,16518845,99030
UK,2023-02-05,226,26,864,195,31,16685,9629127,16247
UK,2023-08-20,214,36,378,44,10,4712,12507985,76474
UK,2023-01-14,617,67,215,380,14,68333,17358219,56618
UK,2023-04-01,828,32,861,44,19,63600,18638281,19214
UK,2023-10-01,486,51,242,48,6,84169,14657714,4043
UK,2023-10-16,776,72,125,128,1,80985,6181008,81157
UK,2023-08-01,661,8,675,50,45,82143,1504673,60878
UK,2023-09-16,405,30,243,366,50,59878,19508976,15838
UK,2023-04-17,529,8,452,336,12,25101,15664310,86340
UK,2023-11-10,21,98,575,255,45,26585,8472604,11194
UK,2023-08-27,826,37,627,91,14,84053,12361800,84543
UK,2023-01-20,182,80,943,454,3,14104,7551944,95738
UK,2023-03-12,104,3,197,311,35,92275,11325700,76845
UK,2023-09-30,697,4,405,97,11,54586,13802735,63339
UK,2023-07-08,228,61,320,282,26,20965,3219871,40489
UK,2023-07-10,18,44,667,303,11,60049,10000432,82519
UK,2023-08-09,386,9,839,90,11,2449,16897768,89128
UK,2023-02-07,157,28,15,274,36,20499,1164581,12320
UK,2023-09-23,988,79,851,377,41,21630,5436834,48369
UK,2023-03-30,641,86,233,54,38,57092,4797635,5239
UK,2023-03-13,423,19,267,210,32,68695,17565056,99427
UK,2023-03-09,144,1,363,229,47,93079,7471394,98878
UK,2023-11-02,28,25,160,202,1,59718,4228723,16968
UK,2023-01-04,153,12,51,441,31,66668,2645000,3795
UK,2023-07-29,55,79,805,20,31,38323,6005397,13110
UK,2023-07-15,777,93,571,456,44,5524,1574183,87717
UK,2023-02-02,394,91,760,259,24,61380,18708863,16232
UK,2023-08-11,963,4,592,66,19,62141,4273989,57644
UK,2023-05-17,733,9,356,147,9,96048,8504219,75923
UK,2023-06-29,291,93,853,297,33,53211,12520645,90504
UK,2023-08-20,375,35,780,206,2,34095,7081967,21882
UK,2023-03-15,130,23,935,379,46,37796,2802804,12724
UK,2023-01-25,350,11,271,259,36,42811,1520999,12205
UK,2023-03-22,592,15,434,321,0,49975,7167668,7075
UK,2023-10-23,77,98,898,303,30,42209,5815248,18943
UK,2023-01-24,115,67,609,4,43,12316,11154885,49987
UK,2023-02-24,872,10,668,156,49,88327,4980144,70762
UK,2023-09-17,453,32,440,79,50,49315,9272718,73249
UK,2023-03-26,353,79,259,184,13,9971,3051258,28136
UK,2023-01-08,774,27,361,9,46,82955,12154087,53509
UK,2023-09-17,559,40,980,385,36,22313,10084723,32205
UK,2023-06-01,655,74,806,92,46,64048,5014924,4847
UK,2023-02-11,878,62,605,67,49,26572,18689944,91584
UK,2023-03-02,479,34,807,191,1,69997,6478512,18047
UK,2023-02-12,221,40,704,37,17,33835,12280934,31993
UK,2023-03-12,763,54,317,80,25,72752,13608931,5773
UK,2023-10-19,903,68,473,94,16,29410,18353926,76385
UK,2023-02-13,385,86,395,48,35,33108,15513720,54846
UK,2023-09-30,551,70,70,115,19,72895,14006488,80707
UK,2023-10-14,939,0,293,311,27,24730,15707137,93766
UK,2023-03-12,264,81,974,431,35,2223,16331966,29060
UK,2023-06-25,57,74,276,335,3,58547,15134192,4917
UK,2023-03-05,6,18,959,488,24,24907,13958886,17047
UK,2023-11-21,552,97,476,352,12,36701,19881045,21055
UK,2023-08-07,884,60,683,205,7,60915,15885659,19122
UK,2023-06-04,959,96,694,298,31,34294,2556547,95125
UK,2023-05-25,663,28,615,345,41,12039,10596824,77590
UK,2023-01-08,748,30,769,6,21,86455,14944227,93527
UK,2023-10-14,673,13,998,344,9,34237,13257158,9696
UK,2023-07-04,912,68,749,182,43,77628,6659246,44472
UK,2023-03-02,7,78,343,338,49,49280,6321513,58133
UK,2023-08-10,440,88,811,157,25,45411,18744800,84478
UK,2023-08-21,991,46,883,180,10,13097,13759005,80663
UK,2023-01-22,953,93,385,380,8,23828,3501519,86341
UK,2023-11-25,317,29,880,155,7,29493,15539845,60167
UK,2023-01-28,637,41,732,242,37,22952,10823431,21975
UK,2023-08-14,230,16,45,495,24,39784,2927209,34186
UK,2023-05-03,18,41,496,346,40,93308,7172611,46962
UK,2023-11-06,950,55,314,247,50,59121,8792272,57974
UK,2023-08-30,332,28,948,34,42,83850,3226023,37305
UK,2023-02-09,488,47,196,86,32,52367,5754816,24262
UK,2023-08-08,614,16,583,83,25,93464,6475795,86421
UK,2023-04-11,70,85,740,386,35,33506,13424039,76879
UK,2023-10-02,85,23,973,245,19,65918,16137813,8919
UK,2023-04-19,1,66,686,211,19,96882,8225397,34313
UK,2023-10-03,300,10,305,215,39,2418,16104568,55583
UK,2023-02-19,397,93,583,194,46,41542,14242739,15336
UK,2023-06-08,708,83,693,404,48,84358,10217519,32085
UK,2023-07-12,91,97,220,278,8,72785,5473756,11520
UK,2023-11-05,882,41,387,92,38,24421,5370049,13308
UK,2023-10-26,422,1,396,433,24,60105,8204289,5472
UK,2023-11-16,675,6,823,489,8,18241,16689538,85190
UK,2023-09-15,537,39,481,164,29,59739,18801809,88358
UK,2023-10-01,480,7,549,39,29,31389,2502263,93508
UK,2023-11-10,826,28,718,199,40,55253,8970963,61488
UK,2023-11-07,920,72,241,264,14,52926,6113012,89913
UK,2023-08-19,173,56,655,462,2,59845,2660831,95093
UK,2023-10-22,266,65,99,156,46,67792,6563523,14874
UK,2023-07-19,653,19,459,103,13,17007,2204765,77985
UK,2023-05-15,812,72,763,231,2,91345,12407250,9483
UK,2023-11-19,358,18,832,10,23,18730,5546563,72908
UK,2023-05-18,519,67,510,195,6,90098,13562235,64423
UK,2023-02-08,792,56,155,259,10,29795,19694456,9684
UK,2023-03-28,329,60,58,90,25,40171,8327304,92590
UK,2023-04-26,986,56,901,357,30,81545,12755875,49267
UK,2023-04-02,410,85,647,103,7,38770,9508308,57282
UK,2023-09-28,670,54,172,290,22,10231,6953181,91705
UK,2023-05-13,721,70,855,165,49,24117,19361542,50305
UK,2023-01-15,572,2,85,207,34,37675,5405875,23415
UK,2023-05-25,755,90,197,23,27,64309,5882163,51394
UK,2023-11-17,555,18,235,320,40,90942,5485106,84100
UK,2023-05-24,845,86,519,483,25,12576,10121554,23037
UK,2023-11-25,505,54,646,377,2,34066,3128307,55113
UK,2023-09-26,153,22,964,497,2,31050,15176689,39737
UK,2023-07-18,151,8,820,144,49,7441,17808927,31254
UK,2023-08-01,299,19,290,169,38,97439,16000219,68364
UK,2023-05-03,836,77,345,8,22,31992,7825786,50437
UK,2023-08-30,749,5,608,359,21,12434,7555361,4713
UK,2023-01-26,844,11,660,149,13,70305,6433529,52049
UK,2023-02-28,790,30,979,284,28,83544,9492637,3811
UK,2023-11-20,94,10,746,158,25,10856,17570042,75225
UK,2023-07-12,24,48,294,214,39,46450,14438008,39810
UK,2023-08-08,337,3,432,441,45,82174,6341537,8912
UK,2023-06-10,622,28,537,153,15,52743,7732391,88785
UK,2023-04-01,83,97,93,469,11,10396,14276536,20910
UK,2023-07-07,39,92,73,378,39,6018,16287849,81591
UK,2023-09-02,34,24,840,400,13,66304,2302662,1435
UK,2023-10-03,340,0,529,219,26,83471,13702742,11561
UK,2023-03-24,43,78,515,34,33,33082,14614106,45649
UK,2023-10-14,314,100,592,63,31,63449,12691523,26789
UK,2023-10-09,423,72,854,207,16,33696,16573992,15383
UK,2023-02-09,27,9,470,343,1,2188,17386475,68687
UK,2023-09-24,111,74,243,204,18,10391,13939567,98629
UK,2023-05-02,192,67,181,200,4,29269,10217961,63947
UK,2023-03-05,20,98,157,279,31,71921,19077102,23752
UK,2023-09-05,781,81,415,48,7,34691,1913576,28313
UK,2023-03-29,849,57,133,192,35,66945,9291136,90965
UK,2023-04-20,815,8,692,240,28,74375,15106844,29485
UK,2023-01-23,976,53,750,405,29,82497,11560618,71866
UK,2023-10-03,550,91,223,153,6,54686,14069312,81114
UK,2023-01-17,178,78,172,91,14,86796,10773033,78662
UK,2023-10-07,762,89,330,202,8,96387,17116719,91377
UK,2023-10-09,580,5,47,107,4,71144,15431355,92753
UK,2023-02-07,690,31,705,51,36,86582,15601781,92305
UK,2023-07-26,637,92,515,127,45,70672,13171628,71879
UK,2023-11-05,14,76,985,407,21,5020,10059351,68822
UK,2023-04-25,609,28,679,268,37,30912,10692079,84174
UK,2023-10-26,299,79,950,232,49,50044,12994591,8089
UK,2023-07-24,575,50,311,18,20,40224,17209475,8453
UK,2023-03-05,722,48,835,194,0,94197,2137544,17464
UK,2023-07-31,556,77,261,60,33,4959,3245200,55587
UK,2023-11-27,12,51,352,143,36,66852,13517522,11753
UK,2023-10-12,949,90,31,53,26,10345,17976673,6396
UK,2023-03-19,513,47,839,161,15,3666,19697258,45232
UK,2023-09-18,853,5,167,382,30,17835,5491142,89612
UK,2023-06-25,599,6,320,310,35,63466,4029880,58050
UK,2023-10-29,192,85,785,184,16,24576,16267818,39752
UK,2023-01-25,696,50,415,164,31,46918,15516653,72898
UK,2023-05-15,462,45,202,122,13,8196,2121521,32610
UK,2023-09-16,110,91,106,464,46,65866,8364090,116
UK,2023-09-08,529,73,345,252,4,16050,9884133,43860
UK,2023-02-05,583,62,510,131,24,85386,13758363,14291
UK,2023-08-27,502,82,621,139,50,71337,3965123,52436
UK,2023-10-25,634,86,73,365,40,71570,18768817,20585
UK,2023-06-19,195,57,698,434,32,23287,9366818,7036
UK,2023-02-01,608,31,540,455,28,76010,5706099,40621
UK,2023-09-08,997,88,363,363,39,36706,3975122,70131
UK,2023-11-10,58,11,123,487,8,63654,12428402,43633
UK,2023-03-18,934,77,448,379,42,23609,7938685,88004
UK,2023-08-26,596,100,993,7,2,54568,18275702,45563
UK,2023-05-23,681,82,0,222,49,78253,3548307,96275
UK,2023-01-08,973,25,571,183,22,27249,9603046,17983
UK,2023-05-20,629,40,954,138,37,97739,16082162,37502
UK,2023-01-23,903,37,794,283,33,70439,5142538,76262
UK,2023-03-08,725,27,478,117,22,53092,4546054,34768
UK,2023-04-02,664,19,36,291,19,42399,10617099,42174
UK,2023-06-28,417,98,992,361,48,84941,19950704,4380
UK,2023-11-07,521,85,202,232,24,18664,4355567,27025
UK,2023-05-25,273,15,750,212,33,26676,14170875,76809
UK,2023-05-14,930,40,979,482,46,73151,18459883,53063
UK,2023-04-21,572,82,228,156,34,46156,16945927,84438
UK,2023-08-06,635,15,858,121,34,89480,11988111,91944
UK,2023-11-15,190,6,518,73,19,39457,2353658,50835
UK,2023-01-18,300,99,478,255,24,71523,6544071,10322
UK,2023-04-04,21,5,404,69,29,47360,17497735,31262
UK,2023-02-27,893,97,563,454,14,90446,19645945,64040
UK,2023-06-19,212,78,902,248,13,54757,14311512,43503
UK,2023-10-18,996,60,635,245,7,27219,4092290,23542
UK,2023-05-24,822,47,350,118,50,51544,3021362,21916
UK,2023-05-06,125,62,512,30,19,43800,18984993,43738
UK,2023-06-01,800,41,197,488,9,88842,11249740,93888
UK,2023-02-12,158,57,717,324,8,84827,14062747,80104
UK,2023-08-27,409,98,98,98,34,1704,6869281,62401
UK,2023-11-21,71,96,55,13,32,20000,4373580,32211
UK,2023-09-24,205,58,782,7,26,25912,19568150,13157
UK,2023-05-24,641,50,686,141,6,29253,3201398,45979
UK,2023-02-26,904,8,352,362,3,96537,12284401,91829
UK,2023-10-22,88,40,14,342,46,34858,14096880,62432
UK,2023-01-19,171,9,46,2,50,36519,7406730,4195
UK,2023-11-05,108,3,477,81,42,11909,1696263,94369
UK,2023-09-20,449,93,100,292,35,29875,11864736,646
UK,2023-08-11,717,54,445,493,50,88357,9400464,82833
UK,2023-09-29,939,29,34,421,36,93620,6564626,88405
UK,2023-10-10,660,88,872,160,8,16066,16080495,90788
UK,2023-03-06,168,63,757,287,15,12390,6984903,29607
UK,2023-06-09,861,89,804,221,26,70258,13070606,19257
UK,2023-05-07,502,29,424,286,5,88575,19436585,71000
UK,2023-05-25,794,79,149,94,44,40339,9566377,97900
UK,2023-05-16,226,34,46,360,27,29958,17791728,23527
UK,2023-10-01,677,68,268,96,45,10282,8485548,66191
UK,2023-10-21,498,88,743,300,48,77511,1487523,65831
UK,2023-07-07,418,52,647,168,19,39556,16618977,38694
UK,2023-01-20,906,84,247,226,22,66662,11215036,38269
UK,2023-04-29,140,20,309,104,14,37205,6860707,3440
UK,2023-02-12,843,87,323,432,1,4207,17887225,53403
UK,2023-09-24,382,41,717,230,29,64957,4207514,84487
UK,2023-07-24,525,30,388,439,6,41162,14671627,34235
UK,2023-01-01,145,84,212,171,27,79191,15704253,89922
UK,2023-10-25,7,58,326,436,48,66108,7682819,63757
UK,2023-01-06,39,64,370,369,10,40837,1168555,55495
UK,2023-04-30,97,20,770,247,47,73256,13589679,35759
UK,2023-03-07,882,87,783,288,24,71907,19933888,30762
UK,2023-09-13,72,64,410,367,13,78255,4932627,48498
UK,2023-06-15,57,66,746,446,27,40505,7215834,4162
UK,2023-04-17,204,90,93,353,36,16898,11206991,11743
UK,2023-11-18,122,54,378,251,30,71082,3491537,1598
UK,2023-03-18,870,0,257,422,39,88133,9964127,34642
UK,2023-10-16,863,32,401,209,20,20976,11045886,53071
UK,2023-07-01,955,7,196,379,42,89472,17030403,88846
UK,2023-02-07,796,2,490,314,40,77120,8941260,27178
UK,2023-02-22,34,31,976,315,22,35878,13330633,11704
UK,2023-03-12,743,63,510,497,30,13824,7969845,50737
UK,2023-08-29,190,12,366,26,39,24391,8729855,7806
UK,2023-08-05,531,96,63,148,14,78584,17034198,91437
UK,2023-05-13,942,7,83,498,8,94565,8428870,86290
UK,2023-02-20,56,45,628,145,0,12120,7913190,95697
UK,2023-03-12,350,49,356,148,48,92297,12290806,14681
UK,2023-02-10,582,31,514,315,1,77999,3844470,94542
UK,2023-01-16,147,89,690,330,24,46373,3339791,50892
UK,2023-09-30,518,56,536,303,49,66708,14887062,26616
UK,2023-05-31,632,3,305,409,14,1345,11833975,43544
UK,2023-11-03,218,48,955,246,39,93938,3915934,41221
UK,2023-04-02,498,35,482,495,4,19090,5407668,21751
UK,2023-04-09,90,66,10,289,12,30367,3003903,34021
UK,2023-07-28,796,30,959,451,2,76167,11367964,88526
UK,2023-02-15,131,65,900,248,12,4295,6607250,28217
UK,2023-09-27,654,2,816,367,26,8227,6448882,40230
